"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"East Asia & Pacific (all income levels)","EAS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.41124100444477","1.51687321150543","1.51219305866815","1.46181643664928","1.50278064233092","1.4681923156702","1.40903004447561","1.40321780538299","1.43784723384044","1.42717439817716","1.43349093751743","1.44141266380465","1.41397299647651","1.47105175793592","1.51686902805982","1.52779086308429","1.50089249862369","1.53509930739002","1.57724344589434","1.61198127076598","1.62559142688152","1.73866940494582","1.64494348389305","1.64941346799065","1.66950906750027","1.72867642783595",
"Europe & Central Asia (developing only)","ECA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.62572253803661","","","3.41632010722208","2.74607511068392","3.01240813703247","2.92616845794006","3.05233566369212","3.30036979801332","2.86232179055531","3.18470182242556","3.08908411678199","2.89478525771204","2.95374399789832","2.69153738298923","2.35192708041947","2.21371502465977","2.18200389097934","2.14540280051827","2.07847638722356","2.18491133366453","2.03717342065576","1.94677862874138","2.04381192508256","2.15415753427917",
"Europe & Central Asia (all income levels)","ECS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8256572502608","4.28836219242433","3.69378894640767","2.58464339975297","2.55472780699332","2.46240253044849","2.36640288658935","2.18508578307869","2.16840025245727","2.15690978658912","2.02773066668384","2.00451830154283","1.98517355295224","1.9538118470717","1.98581725809108","1.96668049602633","1.91213675027701","1.8793106156523","1.84970468607903","1.82140390327136","1.85515611600974","1.97511675839988","1.90234428387691","1.83988198863233","1.88949126876999","1.88302410391257",
"Ecuador","ECU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.51774962190404","1.36126250254787","1.32615781291104","1.23085686306647","1.16670042356755","1.45806109149185","1.28208974813281","1.94507373835966","1.66178970388415","1.7727742517294","1.96296426339534","1.50747754698772","1.45207595274333","1.56937598177954","1.76889198532555","2.2785533646602","1.9403327987762","2.29840279075247","2.02982587683564","2.56823582019659","2.66504173599459","3.11741808812028","3.10159280565553","3.19657244068167","3.08187105889377","3.1136316569442",
"Egypt, Arab Rep.","EGY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.27576412309133","5.11257140693845","5.24456070328648","5.18318212932612","4.76204169662114","4.49871134020619","4.35485714285714","4.05245098039216","3.38491717523976","3.47499059796916","3.35351426583159","3.29128738621586","3.4016465745369","3.38667410091999","3.51887038582747","3.48814371471369","3.02575724758719","2.85385330704678","2.74032702526731","2.50214822771214","2.2930206588498","2.13730569948187","1.9985082048732","1.85507986288382","1.68202018106867","1.66759824331261",
"Euro area","EMU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.65860539365687","2.55785947049114","2.4690602375576","2.34843507869067","2.23426846256346","2.18113543103797","2.07429638413571","1.96089474700655","1.94860563903547","1.91438875299338","1.85500242738321","1.83825195767334","1.79962696124451","1.75276200981027","1.75192093457967","1.74547580248629","1.72724318013998","1.67873475649371","1.63724566238542","1.58814810568422","1.62924992347954","1.73148734144583","1.639203553435","1.56718471590449","1.55903407872382","1.5160867220029",
"Eritrea","ERI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0305730401373","13.4037616023449","20.8417808774633","21.9570838815043","12.8271011965217","35.2738251658978","39.6154188551589","32.6527295064608","22.1414925120714","20.6679490884377","20.8657453093811","","","","","","","","","","",
"Spain","ESP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96544716154029","1.9387803487165","1.73936222358224","1.6282166253024","1.48097077954026","1.6272978258948","1.44269237725588","1.45100101836413","1.38520240636686","1.33985196124553","1.25267695730775","1.22347160931715","1.20636855916826","1.17166889330788","1.1537754813797","1.09656459987588","1.0854707153504","1.04564180279732","1.16747349441478","1.16022146661337","1.17265496585732","1.16496990144179","1.06463151049138","0.961362939119415","1.05199853489676","0.939600464521578",
"Estonia","EST","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.757147497621721","1.03775758178939","0.961203836198767","0.876943487379906","1.05117785623705","1.07108251894591","1.29141166038968","1.3782837659833","1.50626841800557","1.67174508187411","1.74333951641075","1.70361723728577","1.91383454824779","1.87442553058143","2.02247712650215","2.12925156389091","2.23687359682225","1.74420165600128","1.72664685576814","1.95232528447505","1.95826037722191",
"Ethiopia","ETH","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.73943618374964","7.46518124613277","6.09912004899695","2.48903577120419","2.59801042784047","2.40066655034336","1.873758730961","1.64091355796326","1.57489550605809","3.99678431176774","8.20909249356095","12.0497894077912","5.01594497373281","3.87853998220629","3.55564043728549","3.37552761800816","3.13321655139037","2.81510153936368","2.30913656234571","1.89791123198189","1.51735190598594","1.20563291468014","1.15493278797294","1.1110543739885","0.879090825394934","0.820883270398949",
"European Union","EUU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.86160721167198","2.76481135620661","2.67477941698023","2.5892220274605","2.43243322082558","2.36049495436602","2.24526120815841","2.09706223907104","2.07808679133348","2.03130765372643","1.9785938387101","1.94278879799343","1.90989688695366","1.8758830619087","1.8862476521524","1.87991337308982","1.83915023788436","1.79322741182528","1.74716178481452","1.7069560725075","1.72849928365817","1.82310123616907","1.74321678471995","1.66900898906292","1.66135400035972","1.61994901881458",
"Fragile and conflict affected situations","FCS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.57741731101694","","","","","","","","","3.49706555302956","4.50763807165955","4.2730265900394","3.58928858325727","3.87855402253302","4.37082100285951","3.24021154511","3.00389537789111","2.64124959591172","2.44013800353746","2.18914601179681","2.11753799631044","","","2.78728341372368","2.90721181785344","",
"Finland","FIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.59012240892272","1.51261700537424","1.54171704957678","1.75669173991105","1.88426924328036","1.84951259622947","1.74539613592145","1.4594437041972","1.5756927701728","1.58316260011175","1.50989016642231","1.2687927665732","1.27917092174439","1.18674975590144","1.19181877671498","1.37840047824862","1.39952451630699","1.4012666027225","1.37604440020511","1.22504587666129","1.32924004955028","1.50361540872109","1.43629283140485","1.42891959479507","1.24252664413829","1.26962464395197",
"Fiji","FJI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.22348198538675","2.45684979413195","2.28282828282828","2.34573947110676","1.99365851539765","1.95915129883006","1.84478371501272","1.76116063372911","1.54283801874163","1.47861466706361","1.36403681988031","1.22604763025122","1.90247924847048","1.97650995967867","1.67751009856116","1.6102762500652","1.71575938748871","1.43380539425518","1.74254104931503","2.22499718683757","1.47622397809519","1.74782395917083","1.56464674220505","1.46046131560376","1.4121556140108","1.34286099501146",
"France","FRA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.60643725070866","3.50729235213007","3.42328605251304","3.42895093239365","3.28668828068549","3.28361549006383","3.24506493023076","3.03875543866498","2.95025171872463","2.90597285102217","2.72590300457156","2.67080281435755","2.54945216161618","2.48650399423999","2.50698622871847","2.56212188329435","2.57856561443794","2.47635804185124","2.4168080012078","2.34646946366237","2.33101161548628","2.55313101381245","2.40860836878847","2.32192697304584","2.29912279940365","2.23826760369192",
"Faeroe Islands","FRO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.80145224765811","1.91044084869887","1.92016757826138","1.79023045665085","1.71408981830648","1.31265177536153","1.16197535810879","1.06392009152831","","","0.859207489185072","","1.40508764673286","1.31847902770752",
"United Kingdom","GBR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03126371444693","3.97278372811142","3.88225211383898","4.03187129764074","3.62509677501237","3.41311716623713","3.18694726162017","2.86541031809677","2.80522704374546","2.55636251803837","2.51907772414435","2.40285682924776","2.38588486525201","2.4108974035893","2.49578118570643","2.55440896315619","2.43023723626674","2.37581095020689","2.31503472070415","2.30956327837808","2.44140157448002","2.62297695926015","2.53026524368696","2.44753038023029","2.37619632767908","2.29640552104233",
"Georgia","GEO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21017302703038","1.25358766896378","1.13697395615685","0.924374855931971","0.615582490752134","0.740186005258762","1.00053299706695","1.06841439409775","1.37414429090712","3.33879688706664","5.22120459098694","9.15629195397693","8.51906989440118","5.60435894584677","3.90486321448658","3.24515459820618","2.88145892010257","2.74371945468576",
"Ghana","GHA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47564869049384","0.423365832993063","0.468556879596506","0.617912171048369","0.642197719266619","0.697296040908034","0.69164265129683","0.761123366487351","0.643812782770512","0.658948233593606","0.768963922294172","0.767743126755362","1.02016388914465","0.60939252496014","0.599647988211698","0.69833141115849","0.634639208861596","0.598391129828256","0.371023790430366","0.509620160228033","0.397632759637624","0.434442847540616","0.388774621487725","0.249095982198832","0.261476273696287","0.532842576047763",
"Guinea","GIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38019187602236","1.69438207708291","1.34050610488822","1.35591102753964","","","1.17267137144351","1.25500851479341","1.59510626395939","1.53463745061706","3.09839873544353","3.32811145250355","2.44118141486197","2.23101599551003","","","","","","","","","",
"Gambia, The","GMB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00058692752207","1.08602319558416","1.24884926545632","0.640283021497363","0.373004996058034","0.332763719732206","0.300584358081566","0.447893041764371","0.261120214861671","0.519690013039885","0.481928241889312","0.43193262403001","0.424507189544855","0.357026297940565","0.390720315790957","0.410205891835705","0.333698103340558","0.478245106123926","0.425347640887082","0.568678358371782","","","","","","",
"Guinea-Bissau","GNB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.07221108806257","","","","","0.855925837921265","0.870947718835304","0.701776941292526","0.676895594755814","1.4047619047619","","2.63395889533643","1.60924436870973","1.56468297088667","1.61257527754262","","2.11509058054951","","","","1.65094022448774","2.05051402470631","1.81034078442949","2.01635474504367","",
"Equatorial Guinea","GNQ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.36025532122621","2.43058903647562","","","","","","","","","","","","1.92504079831272","1.89864884003702","3.96493601612647","","","","",
"Greece","GRC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.78220571850508","3.39078728861371","3.42204792415762","3.1381980367413","3.26951328331253","3.24321349521734","3.22615916366732","3.20253859546551","3.34244751321336","3.39674104354081","3.56621507378592","3.59651916352092","3.62475861598545","3.41010383492093","3.24113731118864","2.61141318283393","2.74970559553261","2.92774402151306","2.90669511896918","2.79395874709862","3.09565703145226","3.31489491303275","2.7746205009426","2.45910620221172","2.38099146899846","2.45638337868049",
"Grenada","GRD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5916281779887","1.53686362847917","1.47157678435453","1.08028516797068","1.2540423299673","1.07871278967974","1.07942788779142","0.989939804261774","0.821126764662818","0.742537209040132","0.720836747296261","0.675600909681102","0.818068164685042","1.05185953252804","0.762429633713789","0.81588516933352","0.479415837315775","0.384154539883473","0.432047010891675","0.398456449244938","0.425522566384393","0.390626775760748","0.410695618706345","0.414272761282936","0.445375617838332","0.482172853526392",
"Guam","GUM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.02754960355881","1.20038729605497","0.90647944603461","0.603017724687528","0.983243607756973","0.975965528629677","1.01466514121433","0.915362878643679","0.787568512741649","","","","1.50293814001179","1.75652464158744","1.90565373530578","1.87494786351872","1.7907833011066","1.90934840756218","1.11897357208423","1.22106709905694","1.35094060101404","1.40227636923464","1.27414839416439","1.17221385198375","1.09910290273694","1.07422369687453",
"High income","HIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5094286048561","4.01694175544559","3.78934133057778","3.0481899279684","3.01322822208248","2.87899157671019","2.67005211577702","2.45963802187261","2.39953830640692","2.40203649071389","2.34019241126008","2.26365281856239","2.26863437185991","2.3112076107648","2.4335466255952","2.5200637481916","2.52818512183416","2.55034737803364","2.53607832352004","2.51610160298597","2.6249971741832","2.89157883563178","2.83913952261083","2.74874987641455","2.69722093124043","2.58192884795249",
"Hong Kong SAR, China","HKG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.730399234909145","0.822523983245507","0.809030170244722","0.998473581761403","0.682938306461599","0.64164312886741","0.692236097106957","0.776222668442032","0.953825400031248","1.0749840366866","1.0745574467232","1.13124873144931","1.00402161063296","1.23957312713503",
"Heavily indebted poor countries (HIPC)","HPC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70342272330489","2.82487848855678","2.64533207517434","2.04907690464082","1.91819764637004","1.89541895398266","1.67000841013257","1.65419742356334","1.55997683736748","1.65539719910665","2.3865731946511","2.763371273025","2.01381419313062","2.02782863672692","1.85935393235222","1.74379039539073","1.98350578766295","1.78183065678866","1.78005867101338","1.44259547586831","1.4851080659084","1.42883375463043","1.4650378376821","1.47235599945749","1.28495598943776","1.4040940602999",
"Croatia","HRV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.61106145858234","10.7273381392355","11.1480673890838","9.34562419785633","8.30561722081094","7.64723131224039","5.68479285663308","4.48875029609427","3.06594907427191","2.73079066128271","2.76585722611451","2.07791361161967","1.78233829646741","1.78285122973478","1.70386620133116","1.64966086365958","1.86248536232401","1.81518120795651","1.72479301871111","1.79870264942559","1.70105099773089","1.66305393881145",
"Haiti","HTI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0912762073352879","0.0835910320834944","0.0967101286590105","0.0769736224537689","0.102384050676422","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.80334415467201","3.08956236617246","2.79321480314343","2.3965893733046","2.34099678325865","2.12392801859995","2.03784707123453","1.56074840921403","1.47096767200097","1.68915906639044","1.47083369322386","1.67331164703029","1.72694772965518","1.80368008311497","1.63305229763984","1.67774794332053","1.50495876654934","1.44879598468237","1.25444281831487","1.30442539921119","1.20923771726206","1.16692644765031","1.05985614923257","1.07108862227065","1.06246177098544","",
"Indonesia","IDN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.953435389640072","0.876480834024886","0.910055322135235","0.831704440198406","0.869349962188701","0.756877138941564","0.822301917819815","0.776873573711093","0.78788062005947","0.761515883616441","0.690345364555196","0.574594741017535","","0.477670832315914","0.785362701111968","0.987051254200679","0.945716156570129","0.750789080158598","0.716425480370125","0.774786825419629","0.633480984934022","0.612410891294183","0.657561250941719","0.690129515671601","0.886281512687242","0.902292501511618",
"Isle of Man","IMN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.70800427352602","3.48655451867687","3.20702874560178","2.95307211524587","2.75000170534278","2.9730029577293","2.70660457965188","2.6656343262647","2.52945730979576","2.76648291013263","2.83357174394924","3.09915887221003","2.97141645638667","2.98406701048704","2.84663656361835","2.72391097482892","2.82831735948848","2.75358367170615","2.52636622511803","2.34204736881122","2.55059308423163","2.89294522195181","2.70807938266236","2.57055659194532","2.49473924077069","2.44560284299734",
"Not classified","INX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07380044899695","0.996458218327225","1.24555902875297","1.22628168114977","1.19563392169377","1.13635837293872","1.13012816968625","1.03393381520659","1.00989500647881","0.941630289096084","0.841959888909559","0.767750063039759","0.713720241432759","0.730065803810553","0.659439498604621","0.607956339439851","0.591236980384678","0.565388591461752","0.534426739407492","0.528855749631106","0.599724358315407","0.627913339538647","0.608488189623368","0.575031686017735","0.549597113837855","0.549222797927461",
"Iran, Islamic Rep.","IRN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.60399695189805","2.51506933963253","2.1209171141818","1.70581004871192","1.42502712154946","1.70619748486219","2.71283790843134","1.74852653117151","2.12000949518187","2.23727256170355","2.47376437824094","3.34566275730056","4.21087617684381","4.14552758174541","2.33842828125918","3.15042742203209","3.26877339918295","3.75636022844362","3.83449509399107","2.88009498463992","2.1370216779827","2.1909499586012","2.24288082771455","2.08291369054516","2.11403227313689","",
"Iraq","IRQ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.67557807777108","2.2425123091963","1.89772864561801","2.1865167241245","2.18307710520838","2.65840620074739","2.50758252859265","3.08838183604221","2.80569165812412","3.54282540023218",
"Iceland","ISL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.185655761939326","0.158275199433336","0.1388548037857","0.128398152834802","",
"Israel","ISR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5976252731844","14.8073611066383","15.357504232874","14.9479070041403","13.0952529510103","13.5301435837103","11.8276273998267","8.92547000740387","9.11855190670387","9.1491966089736","8.65776073803391","8.36723659022627","7.95212426482862","8.39278910591025","9.63605791686128","9.61957627902674","8.72213956833518","8.02783728759431","7.80633235544907","7.23581372002515","6.8801071232836","6.89247911637587","6.37659314267871","6.00660471642642","5.84820574524493","5.62955076899679",
"Italy","ITA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28416035691548","2.22721256261691","2.05381379441753","2.02678208367968","1.96566072335561","2.00446434370582","1.92267255216118","1.7119004065725","1.85104881725158","1.89569473364435","1.91716315724057","1.96120261348065","2.02997288018825","1.95837067559142","1.98844274817797","1.99686979464847","1.96576119078674","1.87687172301872","1.78368664619111","1.69058155549277","1.78751925289602","1.8142454831292","1.75309313113461","1.7360715349832","1.6755253002971","1.57632210208",
"Jamaica","JAM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.711327747047857","0.615327951528684","0.601001417619149","1.14320595695768","0.609692496384117","0.504949403342168","0.638773610754904","0.693794954413117","0.771466597022862","0.513573712537051","0.522630904250074","0.49288039981543","0.528211938115148","0.623944596440031","0.595764671485553","0.536000970166575","0.527865287064429","0.609050832025158","0.652621044939137","0.953460040207958","0.946873375508343","0.87346729330021","0.925900532842488","0.930275419404563","0.845390914287739",
"Jordan","JOR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.36347521126341","9.07083705272012","7.75083002515956","9.97295469912103","6.92397734158498","6.97682640738299","6.53923404913238","4.45425358222296","6.02580501342458","6.13284118419652","6.2760420584848","6.28400212191202","6.25347275694946","5.89437266713913","5.44717305039414","6.00522098683755","5.14344482536905","4.79752880956018","4.65557706523665","6.03391737003239","6.10514255439337","5.89556769786256","5.17534910219945","4.80549939397466","4.02905158976248","3.55950963457378",
"Japan","JPN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.857081171031635","0.830038454346878","0.81665857611395","0.82320457351137","0.871585306200985","0.904601973437557","0.925680503260356","0.917268628356517","0.905974745221462","0.901952471940371","0.939624766752544","0.980385943285762","0.972031538069274","0.968661036287304","0.983077129583069","0.996081424895581","0.979105079693237","0.977569095639439","0.968053255757499","0.951897869526636","0.964267821846083","1.02199203758893","0.978887376954976","1.02374059749957","1.00321438077104","0.991705130777978",
"Kazakhstan","KAZ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01960704344546","0.897350643069808","1.06488922194066","1.15133345957975","1.07048292833894","1.09619801028522","0.852981539942125","0.784645080413813","0.99981747947367","0.998337701524197","1.02992745863145","0.98805235171536","1.03680957226862","0.979074131106955","1.29963172950477","1.15243836772068","1.10538512470302","1.01304039688814","0.961123846102819","1.19616601310638","1.24780170146256",
"Kenya","KEN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7116924049279","3.16013523148797","3.00865009811712","2.07287096441173","2.04407370226474","2.05508631038174","1.57166525033096","1.94282334725572","1.5220974479577","1.32180035907482","1.24352351093936","1.18951056767341","1.49188355521834","1.5935762937638","1.68345127794524","1.76014462149071","1.61418283661441","1.69072383407795","1.66994644905264","1.81624019027953","1.9038558264451","1.88196741458545","1.91753289650294","1.88462790477891","2.08639020500456","1.95140163686668",
"Kyrgyz Republic","KGZ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.64223668224953","1.53179449829122","2.58636182108626","3.45861592681371","2.9882731534704","3.11226727759184","2.66756189038483","2.68520522752934","2.87889503465402","2.34637110145324","2.7266980460491","2.86586980182387","2.84851136977412","3.07769239002886","3.16889818198754","3.05750079106286","2.90487239077854","3.17610058298534","3.8461743536872","3.39883593465625","3.2072621275417","3.24429668483664",
"Cambodia","KHM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76128859526266","3.84234279291627","3.58086904305685","3.23845437631514","3.00630964253581","2.66204376881779","2.51194798697772","2.19419113701547","1.77373224711901","1.57921037191254","1.45669061016871","1.26875496765141","1.14932302034888","1.30321985876717","1.09296850809633","1.19375571695625","2.2690993030858","1.58561518928781","1.58636592708179","1.54547590696138","1.59734807034212",
"Kiribati","KIR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.02209720744007","3.8823477996936","3.55066520392756","3.30761699756514","3.26146972969765","3.15780774719739","2.94752973781556","2.7677708155953","2.71931872001668","2.64917927019565","2.77777303949134","2.48710954594122","2.45739623684142","2.42790680371911","2.3155399993359","2.32872627650184","2.33107630293878","2.46728273718568","2.48836866984537","2.46966761235813","2.6014669908941","2.70624198255842","2.51922851985445","2.56843160516283","2.58919228380771","2.60163396251488",
"Kosovo","KSV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.99445736840756","9.00194570602475","85.29921615918","90.1335567028397","15.1548954853051","12.6689069572459","14.1056915462137","14.3332511708159","8.25087769570513","7.72280454027046","8.59986587365894","7.76521130820396","6.11063094209162","7.32641809176712","7.6100086281277","6.65872292703441","5.8057886624422","4.34450896452338","3.5425856803529","3.59104999846536","3.00605754669359","3.97335783187873","3.61661022077907","3.35942964149539","3.24237272273521","",
"Latin America & Caribbean (developing only)","LAC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.85004055473125","2.00029883605686","3.52052811545677","1.52684684667752","1.24715104446239","1.33448311781521","1.3595346097053","1.48876848910099","1.4186828100107","1.298250321315","1.34002926383609","1.24555025395609","1.21574193218246","1.26383897132804","1.20824631359503","1.15716735555393","1.13494107277667","1.20219248486763","1.19035296862833","1.21133393316659","1.25892127511805","1.38808390979228","1.35052834244018","1.27451244593814","1.30903805264097","1.27959401483607",
